#: table_doi: 10.17182/hepdata.104923.v1/t1
#: name: Table 1
#: description: $p_{T}$-distributions of pions ($\pi^{+}+\pi^{-}$) measured in Pb-Pb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV.
#: data_file: table_1.yaml
#: keyword reactions: PB PB --> PI+ X | PB PB --> PI- X
#: keyword observables: DN/DPT
#: keyword cmenergies: 5020.0
#: keyword phrases: Inclusive | Differential Distribution | Transverse Momentum Dependence
#: CENTRALITY [pct],,,0.0-5.0
#: RE,,,PB PB --> PI+ X, PB PB --> PI- X
#: SQRT(S)/NUCLEON [GeV],,,5020.0
#: YRAP,,,-0.5-0.5
$p_{T}$ [$GeV/c$],$p_{T}$ [$GeV/c$] LOW,$p_{T}$ [$GeV/c$] HIGH,(1/Nev)*D2(N)/DPT/DYRAP [$(GeV/c)^{-1}$],stat. +,stat. -,syst. +,syst. -,syst. uncorr. +,syst. uncorr. -
0.13,0.12,0.14,74.03,0.89727,-0.89727,3.244,-3.244,1.4404,-1.4404
0.15000000000000002,0.14,0.16,75.137,0.8701,-0.8701,3.1025,-3.1025,1.4619,-1.4619
0.16999999999999998,0.16,0.18,76.893,0.873,-0.873,3.0268,-3.0268,1.4958,-1.4958
0.19,0.18,0.2,74.146,0.82494,-0.82494,2.8939,-2.8939,1.4427,-1.4427
0.225,0.2,0.25,70.422,0.54521,-0.54521,2.7833,-2.7833,1.3702,-1.3702
0.275,0.25,0.3,64.392,0.50678,-0.50678,2.6376,-2.6376,1.2531,-1.2531
0.32499999999999996,0.3,0.35,58.705,0.32922,-0.32922,1.7696,-1.7696,0.9574,-0.9574
0.375,0.35,0.4,50.511,0.4147,-0.4147,1.9823,-1.9823,0.78531,-0.78531
0.42500000000000004,0.4,0.45,44.864,0.24853,-0.24853,1.2807,-1.2807,0.69259,-0.69259
0.475,0.45,0.5,39.453,0.23729,-0.23729,1.1704,-1.1704,0.62156,-0.62156
0.525,0.5,0.55,34.055,0.2117,-0.2117,0.98633,-0.98633,0.54524,-0.54524
0.575,0.55,0.6,29.614,0.19783,-0.19783,0.87211,-0.87211,0.47931,-0.47931
0.625,0.6,0.65,25.768,0.17287,-0.17287,0.80117,-0.80117,0.41807,-0.41807
0.675,0.65,0.7,22.421,0.16442,-0.16442,0.80447,-0.80447,0.3705,-0.3705
0.725,0.7,0.75,20.192,0.11071,-0.11071,0.91261,-0.91261,0.72027,-0.72027
0.775,0.75,0.8,17.486,0.10266,-0.10266,0.83252,-0.83252,0.72733,-0.72733
0.825,0.8,0.85,15.3,0.098743,-0.098743,0.72613,-0.72613,0.63461,-0.63461
0.875,0.85,0.9,13.66,0.098306,-0.098306,0.63994,-0.63994,0.54049,-0.54049
0.925,0.9,0.95,11.928,0.093676,-0.093676,0.5863,-0.5863,0.5384,-0.5384
0.975,0.95,1.0,10.545,0.091761,-0.091761,0.49275,-0.49275,0.4429,-0.4429
1.05,1.0,1.1,8.5903,0.059157,-0.059157,0.38946,-0.38946,0.35279,-0.35279
1.15,1.1,1.2,6.3848,0.05149,-0.05149,0.29702,-0.29702,0.23901,-0.23901
1.25,1.2,1.3,5.4648,0.050226,-0.050226,0.26498,-0.26498,0.24555,-0.24555
1.35,1.3,1.4,4.3499,0.045276,-0.045276,0.2183,-0.2183,0.18013,-0.18013
1.45,1.4,1.5,3.523,0.041693,-0.041693,0.16885,-0.16885,0.16313,-0.16313
1.55,1.5,1.6,2.7773,0.032258,-0.032258,0.12739,-0.12739,0.11435,-0.11435
1.65,1.6,1.7,2.1592,0.02463,-0.02463,0.11403,-0.11403,0.099026,-0.099026
1.75,1.7,1.8,1.7556,0.022118,-0.022118,0.090236,-0.090236,0.088946,-0.088946
1.85,1.8,1.9,1.4409,0.019748,-0.019748,0.073851,-0.073851,0.062963,-0.062963
1.95,1.9,2.0,1.1663,0.016907,-0.016907,0.062682,-0.062682,0.054051,-0.054051
2.1,2.0,2.2,0.8586,0.0091353,-0.0091353,0.035247,-0.035247,0.031393,-0.031393
2.3,2.2,2.4,0.59436,0.0072098,-0.0072098,0.02433,-0.02433,0.022936,-0.022936
2.5,2.4,2.6,0.41905,0.0058062,-0.0058062,0.014383,-0.014383,0.013889,-0.013889
2.7,2.6,2.8,0.29881,0.0047163,-0.0047163,0.0091299,-0.0091299,0.0088131,-0.0088131
2.9,2.8,3.0,0.2153,0.0038561,-0.0038561,0.0062552,-0.0062552,0.0059651,-0.0059651
3.1,3.0,3.2,0.15786,0.0031658,-0.0031658,0.0048135,-0.0048135,0.0042012,-0.0042012
3.3,3.2,3.4,0.1167,0.0026394,-0.0026394,0.0032192,-0.0032192,0.0028398,-0.0028398
3.5,3.4,3.6,0.088879,0.002241,-0.002241,0.0020619,-0.0020619,0.0017285,-0.0017285
3.7,3.6,3.8,0.069225,0.0019467,-0.0019467,0.0019765,-0.0019765,0.0017101,-0.0017101
3.9,3.8,4.0,0.053153,0.0016358,-0.0016358,0.0014217,-0.0014217,0.001208,-0.001208
4.25,4.0,4.5,0.034609,0.00081038,-0.00081038,0.00083876,-0.00083876,0.0006763,-0.0006763
4.75,4.5,5.0,0.019474,0.00056207,-0.00056207,0.00041091,-0.00041091,0.00028534,-0.00028534
5.25,5.0,5.5,0.011917,0.00042924,-0.00042924,0.0001449,-0.0001449,2.0195e-05,-2.0195e-05
5.75,5.5,6.0,0.0075757,0.00032414,-0.00032414,0.00015464,-0.00015464,8.8779e-05,-8.8779e-05
6.25,6.0,6.5,0.0049494,0.00014115,-0.00014115,0.00013026,-0.00013026,4.3371e-05,-4.3371e-05
6.75,6.5,7.0,0.0033433,9.869e-05,-9.869e-05,8.4123e-05,-8.4123e-05,1.4938e-05,-1.4938e-05
7.5,7.0,8.0,0.002014,5.9033e-05,-5.9033e-05,5.032e-05,-5.032e-05,1.8986e-05,-1.8986e-05
8.5,8.0,9.0,0.0010634,3.3729e-05,-3.3729e-05,2.7581e-05,-2.7581e-05,8.0883e-06,-8.0883e-06
9.5,9.0,10.0,0.00061641,2.1611e-05,-2.1611e-05,1.5987e-05,-1.5987e-05,4.6549e-06,-4.6549e-06
10.5,10.0,11.0,0.00038955,1.5324e-05,-1.5324e-05,9.8793e-06,-9.8793e-06,2.0346e-06,-2.0346e-06
11.5,11.0,12.0,0.00024053,1.086e-05,-1.086e-05,6.0999e-06,-6.0999e-06,1.3189e-06,-1.3189e-06
12.5,12.0,13.0,0.00015223,8.026e-06,-8.026e-06,3.8607e-06,-3.8607e-06,8.5909e-07,-8.5909e-07
13.5,13.0,14.0,0.00011065,6.6748e-06,-6.6748e-06,4.0797e-06,-4.0797e-06,3.0031e-06,-3.0031e-06
14.5,14.0,15.0,6.985e-05,4.9907e-06,-4.9907e-06,2.5753e-06,-2.5753e-06,1.9092e-06,-1.9092e-06
15.5,15.0,16.0,4.8212e-05,3.9414e-06,-3.9414e-06,1.7775e-06,-1.7775e-06,1.3235e-06,-1.3235e-06
17.0,16.0,18.0,3.1091e-05,2.436e-06,-2.436e-06,1.1463e-06,-1.1463e-06,8.4327e-07,-8.4327e-07
19.0,18.0,20.0,1.7482e-05,1.7615e-06,-1.7615e-06,6.4455e-07,-6.4455e-07,4.7382e-07,-4.7382e-07

#: CENTRALITY [pct],,,80.0-90.0
#: RE,,,PB PB --> PI+ X, PB PB --> PI- X
#: SQRT(S)/NUCLEON [GeV],,,5020.0
#: YRAP,,,-0.5-0.5
$p_{T}$ [$GeV/c$],$p_{T}$ [$GeV/c$] LOW,$p_{T}$ [$GeV/c$] HIGH,(1/Nev)*D2(N)/DPT/DYRAP [$(GeV/c)^{-1}$],stat. +,stat. -,syst. +,syst. -,syst. uncorr. +,syst. uncorr. -
0.11,0.1,0.12,27.659,0.64079,-0.64079,1.8135,-1.8135,0.5384,-0.5384
0.13,0.12,0.14,28.964,0.52613,-0.52613,1.252,-1.252,0.56349,-0.56349
0.15000000000000002,0.14,0.16,29.639,0.51464,-0.51464,1.2049,-1.2049,0.57693,-0.57693
0.16999999999999998,0.16,0.18,30.13,0.51193,-0.51193,1.1664,-1.1664,0.58621,-0.58621
0.19,0.18,0.2,29.96,0.49934,-0.49934,1.1492,-1.1492,0.58292,-0.58292
0.225,0.2,0.25,29.107,0.32762,-0.32762,1.1313,-1.1313,0.56642,-0.56642
0.275,0.25,0.3,26.039,0.30041,-0.30041,1.0501,-1.0501,0.50686,-0.50686
0.32499999999999996,0.3,0.35,23.853,0.20076,-0.20076,0.71134,-0.71134,0.38887,-0.38887
0.375,0.35,0.4,20.846,0.17059,-0.17059,0.59781,-0.59781,0.32393,-0.32393
0.42500000000000004,0.4,0.45,17.793,0.15029,-0.15029,0.50381,-0.50381,0.27442,-0.27442
0.475,0.45,0.5,15.366,0.14202,-0.14202,0.45216,-0.45216,0.24208,-0.24208
0.525,0.5,0.55,13.245,0.12824,-0.12824,0.3819,-0.3819,0.21221,-0.21221
0.575,0.55,0.6,11.29,0.1181,-0.1181,0.33093,-0.33093,0.18292,-0.18292
0.625,0.6,0.65,9.9686,0.10442,-0.10442,0.30872,-0.30872,0.16226,-0.16226
0.675,0.65,0.7,8.5564,0.09574,-0.09574,0.30641,-0.30641,0.14131,-0.14131
0.725,0.7,0.75,7.5937,0.062807,-0.062807,0.34324,-0.34324,0.29904,-0.29904
0.775,0.75,0.8,6.7077,0.06153,-0.06153,0.31919,-0.31919,0.26476,-0.26476
0.825,0.8,0.85,5.8287,0.058843,-0.058843,0.27688,-0.27688,0.25333,-0.25333
0.875,0.85,0.9,5.1915,0.058588,-0.058588,0.24346,-0.24346,0.24214,-0.24214
0.925,0.9,0.95,4.5172,0.055792,-0.055792,0.22208,-0.22208,0.18467,-0.18467
0.975,0.95,1.0,3.9839,0.054385,-0.054385,0.18607,-0.18607,0.21766,-0.21766
1.05,1.0,1.1,3.0746,0.033555,-0.033555,0.13938,-0.13938,0.13315,-0.13315
1.15,1.1,1.2,2.2404,0.028565,-0.028565,0.10415,-0.10415,0.086844,-0.086844
1.25,1.2,1.3,2.0258,0.029766,-0.029766,0.098186,-0.098186,0.10166,-0.10166
1.35,1.3,1.4,1.5623,0.026067,-0.026067,0.078409,-0.078409,0.092195,-0.092195
1.45,1.4,1.5,1.2383,0.023224,-0.023224,0.059342,-0.059342,0.072299,-0.072299
1.55,1.5,1.6,0.94287,0.017187,-0.017187,0.043232,-0.043232,0.067018,-0.067018
1.65,1.6,1.7,0.741,0.013707,-0.013707,0.03914,-0.03914,0.047896,-0.047896
1.75,1.7,1.8,0.62961,0.012843,-0.012843,0.032383,-0.032383,0.039537,-0.039537
1.85,1.8,1.9,0.49365,0.010969,-0.010969,0.025293,-0.025293,0.028991,-0.028991
1.95,1.9,2.0,0.39955,0.0093642,-0.0093642,0.021487,-0.021487,0.018084,-0.018084
2.1,2.0,2.2,0.29942,0.0051894,-0.0051894,0.012074,-0.012074,0.011781,-0.011781
2.3,2.2,2.4,0.21277,0.0042043,-0.0042043,0.0085759,-0.0085759,0.0083538,-0.0083538
2.5,2.4,2.6,0.14826,0.0033462,-0.0033462,0.0051689,-0.0051689,0.0050647,-0.0050647
2.7,2.6,2.8,0.10391,0.0026878,-0.0026878,0.0032531,-0.0032531,0.0031623,-0.0031623
2.9,2.8,3.0,0.075511,0.0022146,-0.0022146,0.0022719,-0.0022719,0.0021853,-0.0021853
3.1,3.0,3.2,0.05552,0.0018528,-0.0018528,0.0016955,-0.0016955,0.0014775,-0.0014775
3.3,3.2,3.4,0.041773,0.001571,-0.001571,0.0011604,-0.0011604,0.0010163,-0.0010163
3.5,3.4,3.6,0.031855,0.0013106,-0.0013106,0.00082309,-0.00082309,0.0006193,-0.0006193
3.7,3.6,3.8,0.024197,0.0010995,-0.0010995,0.00066523,-0.00066523,0.0005976,-0.0005976
3.9,3.8,4.0,0.018675,0.0009594,-0.0009594,0.00052971,-0.00052971,0.00042436,-0.00042436
4.25,4.0,4.5,0.012818,0.00050187,-0.00050187,0.00033249,-0.00033249,0.00025056,-0.00025056
4.75,4.5,5.0,0.0071906,0.00034504,-0.00034504,0.00014505,-0.00014505,0.00010542,-0.00010542
5.25,5.0,5.5,0.0042795,0.00026326,-0.00026326,6.0838e-05,-6.0838e-05,7.2658e-06,-7.2658e-06
5.75,5.5,6.0,0.0027147,0.00020036,-0.00020036,5.1049e-05,-5.1049e-05,3.1841e-05,-3.1841e-05
6.25,6.0,6.5,0.0017718,8.6096e-05,-8.6096e-05,5.0612e-05,-5.0612e-05,1.5545e-05,-1.5545e-05
6.75,6.5,7.0,0.0012017,6.0469e-05,-6.0469e-05,2.9742e-05,-2.9742e-05,5.3486e-06,-5.3486e-06
7.5,7.0,8.0,0.00071261,3.5624e-05,-3.5624e-05,2.264e-05,-2.264e-05,6.7056e-06,-6.7056e-06
8.5,8.0,9.0,0.00037776,2.0414e-05,-2.0414e-05,1.0658e-05,-1.0658e-05,2.8545e-06,-2.8545e-06
9.5,9.0,10.0,0.00021088,1.2706e-05,-1.2706e-05,5.9497e-06,-5.9497e-06,1.62e-06,-1.62e-06
10.5,10.0,11.0,0.00013094,8.8705e-06,-8.8705e-06,3.6252e-06,-3.6252e-06,6.9461e-07,-6.9461e-07
11.5,11.0,12.0,8.0908e-05,6.3482e-06,-6.3482e-06,2.24e-06,-2.24e-06,4.5005e-07,-4.5005e-07
12.5,12.0,13.0,5.0765e-05,4.6322e-06,-4.6322e-06,1.4054e-06,-1.4054e-06,2.6946e-07,-2.6946e-07
13.5,13.0,14.0,3.6085e-05,3.8046e-06,-3.8046e-06,1.3895e-06,-1.3895e-06,9.8057e-07,-9.8057e-07
14.5,14.0,15.0,2.3158e-05,2.8409e-06,-2.8409e-06,8.9172e-07,-8.9172e-07,6.3358e-07,-6.3358e-07
15.5,15.0,16.0,1.5763e-05,2.2644e-06,-2.2644e-06,6.0697e-07,-6.0697e-07,4.3142e-07,-4.3142e-07
17.0,16.0,18.0,1.1894e-05,1.5794e-06,-1.5794e-06,4.5798e-07,-4.5798e-07,3.2493e-07,-3.2493e-07
19.0,18.0,20.0,5.2371e-06,9.897e-07,-9.897e-07,2.0166e-07,-2.0166e-07,1.4195e-07,-1.4195e-07

